testname,LOOKAHEAD,FIFO,PB,fifo_size,streaming_latency,size,execution_cycles,dfg_size,trip_count
sep,1,1,1,16,200,MEDIUM_DATASET,10404,9,10000
sep,0,0,0,16,300,MEDIUM_DATASET,62691,8,10000
sep,0,0,1,16,300,MEDIUM_DATASET,62691,8,10000
sep,0,1,0,16,300,MEDIUM_DATASET,47941,7,10000
sep,0,1,1,16,300,MEDIUM_DATASET,47941,7,10000
sep,1,1,0,16,300,MEDIUM_DATASET,10504,9,10000
sep,1,1,1,16,300,MEDIUM_DATASET,10504,9,10000
sep,0,0,0,16,400,MEDIUM_DATASET,71191,8,10000
sep,0,0,1,16,400,MEDIUM_DATASET,71191,8,10000
sep,0,1,0,16,400,MEDIUM_DATASET,55641,7,10000
sep,0,1,1,16,400,MEDIUM_DATASET,55641,7,10000
sep,1,1,0,16,400,MEDIUM_DATASET,10604,9,10000
sep,1,1,1,16,400,MEDIUM_DATASET,10604,9,10000
sep,0,0,0,16,500,MEDIUM_DATASET,79691,8,10000
sep,0,0,1,16,500,MEDIUM_DATASET,79691,8,10000
sep,0,1,0,16,500,MEDIUM_DATASET,63341,7,10000
sep,0,1,1,16,500,MEDIUM_DATASET,63341,7,10000
sep,1,1,0,16,500,MEDIUM_DATASET,10704,9,10000
sep,1,1,1,16,500,MEDIUM_DATASET,10704,9,10000
sep,0,0,0,16,600,MEDIUM_DATASET,88191,8,10000
sep,0,0,1,16,600,MEDIUM_DATASET,88191,8,10000
sep,0,1,0,16,600,MEDIUM_DATASET,71041,7,10000
sep,0,1,1,16,600,MEDIUM_DATASET,71041,7,10000
sep,1,1,0,16,600,MEDIUM_DATASET,10804,9,10000
sep,1,1,1,16,600,MEDIUM_DATASET,10804,9,10000
ema,0,0,0,4,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,4,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,4,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,4,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,4,0,MEDIUM_DATASET,14703,14,9999
ema,1,1,1,4,0,MEDIUM_DATASET,14703,14,9999
ema,0,0,0,4,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,4,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,4,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,4,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,4,100,MEDIUM_DATASET,16000,14,9999
ema,1,1,1,4,100,MEDIUM_DATASET,16000,14,9999
ema,0,0,0,4,200,MEDIUM_DATASET,111653,6,9999
ema,0,0,1,4,200,MEDIUM_DATASET,111653,6,9999
ema,0,1,0,4,200,MEDIUM_DATASET,94429,5,9999
ema,0,1,1,4,200,MEDIUM_DATASET,94429,5,9999
ema,1,1,0,4,200,MEDIUM_DATASET,20200,14,9999
ema,1,1,1,4,200,MEDIUM_DATASET,20200,14,9999
ema,0,0,0,4,300,MEDIUM_DATASET,123753,6,9999
ema,0,0,1,4,300,MEDIUM_DATASET,123753,6,9999
ema,0,1,0,4,300,MEDIUM_DATASET,106229,5,9999
ema,0,1,1,4,300,MEDIUM_DATASET,106229,5,9999
ema,1,1,0,4,300,MEDIUM_DATASET,24400,14,9999
ema,1,1,1,4,300,MEDIUM_DATASET,24400,14,9999
ema,0,0,0,4,400,MEDIUM_DATASET,135853,6,9999
ema,0,0,1,4,400,MEDIUM_DATASET,135853,6,9999
ema,0,1,0,4,400,MEDIUM_DATASET,118029,5,9999
ema,0,1,1,4,400,MEDIUM_DATASET,118029,5,9999
ema,1,1,0,4,400,MEDIUM_DATASET,28600,14,9999
ema,1,1,1,4,400,MEDIUM_DATASET,28600,14,9999
ema,0,0,0,4,500,MEDIUM_DATASET,147953,6,9999
ema,0,0,1,4,500,MEDIUM_DATASET,147953,6,9999
ema,0,1,0,4,500,MEDIUM_DATASET,129829,5,9999
ema,0,1,1,4,500,MEDIUM_DATASET,129829,5,9999
ema,1,1,0,4,500,MEDIUM_DATASET,32800,14,9999
ema,1,1,1,4,500,MEDIUM_DATASET,32800,14,9999
ema,0,0,0,4,600,MEDIUM_DATASET,160053,6,9999
ema,0,0,1,4,600,MEDIUM_DATASET,160053,6,9999
ema,0,1,0,4,600,MEDIUM_DATASET,141629,5,9999
ema,0,1,1,4,600,MEDIUM_DATASET,141629,5,9999
ema,1,1,0,4,600,MEDIUM_DATASET,37000,14,9999
ema,1,1,1,4,600,MEDIUM_DATASET,37000,14,9999
ema,0,0,0,6,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,6,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,6,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,6,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,6,0,MEDIUM_DATASET,10737,14,9999
ema,1,1,1,6,0,MEDIUM_DATASET,10737,14,9999
ema,0,0,0,6,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,6,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,6,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,6,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,6,100,MEDIUM_DATASET,10837,14,9999
ema,1,1,1,6,100,MEDIUM_DATASET,10837,14,9999
ema,0,0,0,6,200,MEDIUM_DATASET,110213,6,9999
ema,0,0,1,6,200,MEDIUM_DATASET,110213,6,9999
ema,0,1,0,6,200,MEDIUM_DATASET,90217,5,9999
ema,0,1,1,6,200,MEDIUM_DATASET,90217,5,9999
ema,1,1,0,6,200,MEDIUM_DATASET,10937,14,9999
ema,1,1,1,6,200,MEDIUM_DATASET,10937,14,9999
ema,0,0,0,6,300,MEDIUM_DATASET,117997,6,9999
ema,0,0,1,6,300,MEDIUM_DATASET,117997,6,9999
ema,0,1,0,6,300,MEDIUM_DATASET,101417,5,9999
ema,0,1,1,6,300,MEDIUM_DATASET,101417,5,9999
ema,1,1,0,6,300,MEDIUM_DATASET,11037,14,9999
ema,1,1,1,6,300,MEDIUM_DATASET,11037,14,9999
ema,0,0,0,6,400,MEDIUM_DATASET,129397,6,9999
ema,0,0,1,6,400,MEDIUM_DATASET,129397,6,9999
ema,0,1,0,6,400,MEDIUM_DATASET,112617,5,9999
ema,0,1,1,6,400,MEDIUM_DATASET,112617,5,9999
ema,1,1,0,6,400,MEDIUM_DATASET,11137,14,9999
ema,1,1,1,6,400,MEDIUM_DATASET,11137,14,9999
ema,0,0,0,6,500,MEDIUM_DATASET,140797,6,9999
ema,0,0,1,6,500,MEDIUM_DATASET,140797,6,9999
ema,0,1,0,6,500,MEDIUM_DATASET,123817,5,9999
ema,0,1,1,6,500,MEDIUM_DATASET,123817,5,9999
ema,1,1,0,6,500,MEDIUM_DATASET,11237,14,9999
ema,1,1,1,6,500,MEDIUM_DATASET,11237,14,9999
ema,0,0,0,6,600,MEDIUM_DATASET,152197,6,9999
ema,0,0,1,6,600,MEDIUM_DATASET,152197,6,9999
ema,0,1,0,6,600,MEDIUM_DATASET,135017,5,9999
ema,0,1,1,6,600,MEDIUM_DATASET,135017,5,9999
ema,1,1,0,6,600,MEDIUM_DATASET,11337,14,9999
ema,1,1,1,6,600,MEDIUM_DATASET,11337,14,9999
ema,0,0,0,8,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,8,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,8,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,8,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,8,0,MEDIUM_DATASET,10761,14,9999
ema,1,1,1,8,0,MEDIUM_DATASET,10761,14,9999
ema,0,0,0,8,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,8,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,8,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,8,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,8,100,MEDIUM_DATASET,10861,14,9999
ema,1,1,1,8,100,MEDIUM_DATASET,10861,14,9999
ema,0,0,0,8,200,MEDIUM_DATASET,110213,6,9999
ema,0,0,1,8,200,MEDIUM_DATASET,110213,6,9999
ema,0,1,0,8,200,MEDIUM_DATASET,90217,5,9999
ema,0,1,1,8,200,MEDIUM_DATASET,90217,5,9999
ema,1,1,0,8,200,MEDIUM_DATASET,10961,14,9999
ema,1,1,1,8,200,MEDIUM_DATASET,10961,14,9999
ema,0,0,0,8,300,MEDIUM_DATASET,112905,6,9999
ema,0,0,1,8,300,MEDIUM_DATASET,112905,6,9999
ema,0,1,0,8,300,MEDIUM_DATASET,97101,5,9999
ema,0,1,1,8,300,MEDIUM_DATASET,97101,5,9999
ema,1,1,0,8,300,MEDIUM_DATASET,11061,14,9999
ema,1,1,1,8,300,MEDIUM_DATASET,11061,14,9999
ema,0,0,0,8,400,MEDIUM_DATASET,123805,6,9999
ema,0,0,1,8,400,MEDIUM_DATASET,123805,6,9999
ema,0,1,0,8,400,MEDIUM_DATASET,107801,5,9999
ema,0,1,1,8,400,MEDIUM_DATASET,107801,5,9999
ema,1,1,0,8,400,MEDIUM_DATASET,11161,14,9999
ema,1,1,1,8,400,MEDIUM_DATASET,11161,14,9999
ema,0,0,0,8,500,MEDIUM_DATASET,134705,6,9999
ema,0,0,1,8,500,MEDIUM_DATASET,134705,6,9999
ema,0,1,0,8,500,MEDIUM_DATASET,118501,5,9999
ema,0,1,1,8,500,MEDIUM_DATASET,118501,5,9999
ema,1,1,0,8,500,MEDIUM_DATASET,11261,14,9999
ema,1,1,1,8,500,MEDIUM_DATASET,11261,14,9999
ema,0,0,0,8,600,MEDIUM_DATASET,145605,6,9999
ema,0,0,1,8,600,MEDIUM_DATASET,145605,6,9999
ema,0,1,0,8,600,MEDIUM_DATASET,129201,5,9999
ema,0,1,1,8,600,MEDIUM_DATASET,129201,5,9999
ema,1,1,0,8,600,MEDIUM_DATASET,11361,14,9999
ema,1,1,1,8,600,MEDIUM_DATASET,11361,14,9999
ema,0,0,0,10,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,10,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,10,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,10,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,10,0,MEDIUM_DATASET,10785,14,9999
ema,1,1,1,10,0,MEDIUM_DATASET,10785,14,9999
ema,0,0,0,10,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,10,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,10,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,10,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,10,100,MEDIUM_DATASET,10885,14,9999
ema,1,1,1,10,100,MEDIUM_DATASET,10885,14,9999
ema,0,0,0,10,200,MEDIUM_DATASET,110213,6,9999
ema,0,0,1,10,200,MEDIUM_DATASET,110213,6,9999
ema,0,1,0,10,200,MEDIUM_DATASET,90217,5,9999
ema,0,1,1,10,200,MEDIUM_DATASET,90217,5,9999
ema,1,1,0,10,200,MEDIUM_DATASET,10985,14,9999
ema,1,1,1,10,200,MEDIUM_DATASET,10985,14,9999
ema,0,0,0,10,300,MEDIUM_DATASET,110313,6,9999
ema,0,0,1,10,300,MEDIUM_DATASET,110313,6,9999
ema,0,1,0,10,300,MEDIUM_DATASET,93117,5,9999
ema,0,1,1,10,300,MEDIUM_DATASET,93117,5,9999
ema,1,1,0,10,300,MEDIUM_DATASET,11085,14,9999
ema,1,1,1,10,300,MEDIUM_DATASET,11085,14,9999
ema,0,0,0,10,400,MEDIUM_DATASET,118653,6,9999
ema,0,0,1,10,400,MEDIUM_DATASET,118653,6,9999
ema,0,1,0,10,400,MEDIUM_DATASET,103217,5,9999
ema,0,1,1,10,400,MEDIUM_DATASET,103217,5,9999
ema,1,1,0,10,400,MEDIUM_DATASET,11185,14,9999
ema,1,1,1,10,400,MEDIUM_DATASET,11185,14,9999
ema,0,0,0,10,500,MEDIUM_DATASET,129053,6,9999
ema,0,0,1,10,500,MEDIUM_DATASET,129053,6,9999
ema,0,1,0,10,500,MEDIUM_DATASET,113317,5,9999
ema,0,1,1,10,500,MEDIUM_DATASET,113317,5,9999
ema,1,1,0,10,500,MEDIUM_DATASET,11285,14,9999
ema,1,1,1,10,500,MEDIUM_DATASET,11285,14,9999
ema,0,0,0,10,600,MEDIUM_DATASET,139453,6,9999
ema,0,0,1,10,600,MEDIUM_DATASET,139453,6,9999
ema,0,1,0,10,600,MEDIUM_DATASET,123417,5,9999
ema,0,1,1,10,600,MEDIUM_DATASET,123417,5,9999
ema,1,1,0,10,600,MEDIUM_DATASET,11385,14,9999
ema,1,1,1,10,600,MEDIUM_DATASET,11385,14,9999
ema,0,0,0,12,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,12,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,12,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,12,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,12,0,MEDIUM_DATASET,10809,14,9999
ema,1,1,1,12,0,MEDIUM_DATASET,10809,14,9999
ema,0,0,0,12,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,12,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,12,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,12,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,12,100,MEDIUM_DATASET,10909,14,9999
ema,1,1,1,12,100,MEDIUM_DATASET,10909,14,9999
ema,0,0,0,12,200,MEDIUM_DATASET,110213,6,9999
ema,0,0,1,12,200,MEDIUM_DATASET,110213,6,9999
ema,0,1,0,12,200,MEDIUM_DATASET,90217,5,9999
ema,0,1,1,12,200,MEDIUM_DATASET,90217,5,9999
ema,1,1,0,12,200,MEDIUM_DATASET,11009,14,9999
ema,1,1,1,12,200,MEDIUM_DATASET,11009,14,9999
ema,0,0,0,12,300,MEDIUM_DATASET,110313,6,9999
ema,0,0,1,12,300,MEDIUM_DATASET,110313,6,9999
ema,0,1,0,12,300,MEDIUM_DATASET,90317,5,9999
ema,0,1,1,12,300,MEDIUM_DATASET,90317,5,9999
ema,1,1,0,12,300,MEDIUM_DATASET,11109,14,9999
ema,1,1,1,12,300,MEDIUM_DATASET,11109,14,9999
ema,0,0,0,12,400,MEDIUM_DATASET,113941,6,9999
ema,0,0,1,12,400,MEDIUM_DATASET,113941,6,9999
ema,0,1,0,12,400,MEDIUM_DATASET,99341,5,9999
ema,0,1,1,12,400,MEDIUM_DATASET,99341,5,9999
ema,1,1,0,12,400,MEDIUM_DATASET,11209,14,9999
ema,1,1,1,12,400,MEDIUM_DATASET,11209,14,9999
ema,0,0,0,12,500,MEDIUM_DATASET,123841,6,9999
ema,0,0,1,12,500,MEDIUM_DATASET,123841,6,9999
ema,0,1,0,12,500,MEDIUM_DATASET,109141,5,9999
ema,0,1,1,12,500,MEDIUM_DATASET,109141,5,9999
ema,1,1,0,12,500,MEDIUM_DATASET,11309,14,9999
ema,1,1,1,12,500,MEDIUM_DATASET,11309,14,9999
ema,0,0,0,12,600,MEDIUM_DATASET,133741,6,9999
ema,0,0,1,12,600,MEDIUM_DATASET,133741,6,9999
ema,0,1,0,12,600,MEDIUM_DATASET,118941,5,9999
ema,0,1,1,12,600,MEDIUM_DATASET,118941,5,9999
ema,1,1,0,12,600,MEDIUM_DATASET,11409,14,9999
ema,1,1,1,12,600,MEDIUM_DATASET,11409,14,9999
ema,0,0,0,14,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,14,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,14,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,14,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,14,0,MEDIUM_DATASET,10833,14,9999
ema,1,1,1,14,0,MEDIUM_DATASET,10833,14,9999
ema,0,0,0,14,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,14,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,14,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,14,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,14,100,MEDIUM_DATASET,10933,14,9999
ema,1,1,1,14,100,MEDIUM_DATASET,10933,14,9999
ema,0,0,0,14,200,MEDIUM_DATASET,110213,6,9999
ema,0,0,1,14,200,MEDIUM_DATASET,110213,6,9999
ema,0,1,0,14,200,MEDIUM_DATASET,90217,5,9999
ema,0,1,1,14,200,MEDIUM_DATASET,90217,5,9999
ema,1,1,0,14,200,MEDIUM_DATASET,11033,14,9999
ema,1,1,1,14,200,MEDIUM_DATASET,11033,14,9999
ema,0,0,0,14,300,MEDIUM_DATASET,110313,6,9999
ema,0,0,1,14,300,MEDIUM_DATASET,110313,6,9999
ema,0,1,0,14,300,MEDIUM_DATASET,90317,5,9999
ema,0,1,1,14,300,MEDIUM_DATASET,90317,5,9999
ema,1,1,0,14,300,MEDIUM_DATASET,11133,14,9999
ema,1,1,1,14,300,MEDIUM_DATASET,11133,14,9999
ema,0,0,0,14,400,MEDIUM_DATASET,110413,6,9999
ema,0,0,1,14,400,MEDIUM_DATASET,110413,6,9999
ema,0,1,0,14,400,MEDIUM_DATASET,95569,5,9999
ema,0,1,1,14,400,MEDIUM_DATASET,95569,5,9999
ema,1,1,0,14,400,MEDIUM_DATASET,11233,14,9999
ema,1,1,1,14,400,MEDIUM_DATASET,11233,14,9999
ema,0,0,0,14,500,MEDIUM_DATASET,119253,6,9999
ema,0,0,1,14,500,MEDIUM_DATASET,119253,6,9999
ema,0,1,0,14,500,MEDIUM_DATASET,104869,5,9999
ema,0,1,1,14,500,MEDIUM_DATASET,104869,5,9999
ema,1,1,0,14,500,MEDIUM_DATASET,11333,14,9999
ema,1,1,1,14,500,MEDIUM_DATASET,11333,14,9999
ema,0,0,0,14,600,MEDIUM_DATASET,128853,6,9999
ema,0,0,1,14,600,MEDIUM_DATASET,128853,6,9999
ema,0,1,0,14,600,MEDIUM_DATASET,114169,5,9999
ema,0,1,1,14,600,MEDIUM_DATASET,114169,5,9999
ema,1,1,0,14,600,MEDIUM_DATASET,11433,14,9999
ema,1,1,1,14,600,MEDIUM_DATASET,11433,14,9999
ema,0,0,0,16,0,MEDIUM_DATASET,110013,6,9999
ema,0,0,1,16,0,MEDIUM_DATASET,110013,6,9999
ema,0,1,0,16,0,MEDIUM_DATASET,90017,5,9999
ema,0,1,1,16,0,MEDIUM_DATASET,90017,5,9999
ema,1,1,0,16,0,MEDIUM_DATASET,10857,14,9999
ema,1,1,1,16,0,MEDIUM_DATASET,10857,14,9999
ema,0,0,0,16,100,MEDIUM_DATASET,110113,6,9999
ema,0,0,1,16,100,MEDIUM_DATASET,110113,6,9999
ema,0,1,0,16,100,MEDIUM_DATASET,90117,5,9999
ema,0,1,1,16,100,MEDIUM_DATASET,90117,5,9999
ema,1,1,0,16,100,MEDIUM_DATASET,10957,14,9999
ema,1,1,1,16,100,MEDIUM_DATASET,10957,14,9999
ema,0,0,0,16,200,MEDIUM_DATASET,110213,6,9999
ema,0,0,1,16,200,MEDIUM_DATASET,110213,6,9999
ema,0,1,0,16,200,MEDIUM_DATASET,90217,5,9999
ema,0,1,1,16,200,MEDIUM_DATASET,90217,5,9999
ema,1,1,0,16,200,MEDIUM_DATASET,11057,14,9999
ema,1,1,1,16,200,MEDIUM_DATASET,11057,14,9999
ema,0,0,0,16,300,MEDIUM_DATASET,110313,6,9999
ema,0,0,1,16,300,MEDIUM_DATASET,110313,6,9999
ema,0,1,0,16,300,MEDIUM_DATASET,90317,5,9999
ema,0,1,1,16,300,MEDIUM_DATASET,90317,5,9999
ema,1,1,0,16,300,MEDIUM_DATASET,11157,14,9999
ema,1,1,1,16,300,MEDIUM_DATASET,11157,14,9999
ema,0,0,0,16,400,MEDIUM_DATASET,110413,6,9999
ema,0,0,1,16,400,MEDIUM_DATASET,110413,6,9999
ema,0,1,0,16,400,MEDIUM_DATASET,92197,5,9999
ema,0,1,1,16,400,MEDIUM_DATASET,92197,5,9999
ema,1,1,0,16,400,MEDIUM_DATASET,11257,14,9999
ema,1,1,1,16,400,MEDIUM_DATASET,11257,14,9999
ema,0,0,0,16,500,MEDIUM_DATASET,114833,6,9999
ema,0,0,1,16,500,MEDIUM_DATASET,114833,6,9999
ema,0,1,0,16,500,MEDIUM_DATASET,101197,5,9999
ema,0,1,1,16,500,MEDIUM_DATASET,101197,5,9999
ema,1,1,0,16,500,MEDIUM_DATASET,11357,14,9999
ema,1,1,1,16,500,MEDIUM_DATASET,11357,14,9999
ema,0,0,0,16,600,MEDIUM_DATASET,123933,6,9999
ema,0,0,1,16,600,MEDIUM_DATASET,123933,6,9999
ema,0,1,0,16,600,MEDIUM_DATASET,110197,5,9999
ema,0,1,1,16,600,MEDIUM_DATASET,110197,5,9999
ema,1,1,0,16,600,MEDIUM_DATASET,11457,14,9999
ema,1,1,1,16,600,MEDIUM_DATASET,11457,14,9999
hp_filter,0,0,0,4,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,4,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,4,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,4,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,4,0,MEDIUM_DATASET,14803,16,9999
hp_filter,1,1,1,4,0,MEDIUM_DATASET,14803,16,9999
hp_filter,0,0,0,4,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,4,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,4,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,4,100,MEDIUM_DATASET,90121,7,9999
hp_filter,1,1,0,4,100,MEDIUM_DATASET,15935,16,9999
hp_filter,1,1,1,4,100,MEDIUM_DATASET,15935,16,9999
hp_filter,0,0,0,4,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,4,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,4,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,4,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,4,200,MEDIUM_DATASET,20035,16,9999
hp_filter,1,1,1,4,200,MEDIUM_DATASET,20035,16,9999
hp_filter,0,0,0,4,300,MEDIUM_DATASET,114677,9,9999
hp_filter,0,0,1,4,300,MEDIUM_DATASET,114677,9,9999
hp_filter,0,1,0,4,300,MEDIUM_DATASET,99804,7,9999
hp_filter,0,1,1,4,300,MEDIUM_DATASET,99804,7,9999
hp_filter,1,1,0,4,300,MEDIUM_DATASET,24135,16,9999
hp_filter,1,1,1,4,300,MEDIUM_DATASET,24135,16,9999
hp_filter,0,0,0,4,400,MEDIUM_DATASET,125677,9,9999
hp_filter,0,0,1,4,400,MEDIUM_DATASET,125677,9,9999
hp_filter,0,1,0,4,400,MEDIUM_DATASET,110804,7,9999
hp_filter,0,1,1,4,400,MEDIUM_DATASET,110804,7,9999
hp_filter,1,1,0,4,400,MEDIUM_DATASET,28235,16,9999
hp_filter,1,1,1,4,400,MEDIUM_DATASET,28235,16,9999
hp_filter,0,0,0,4,500,MEDIUM_DATASET,136677,9,9999
hp_filter,0,0,1,4,500,MEDIUM_DATASET,136677,9,9999
hp_filter,0,1,0,4,500,MEDIUM_DATASET,121804,7,9999
hp_filter,0,1,1,4,500,MEDIUM_DATASET,121804,7,9999
hp_filter,1,1,0,4,500,MEDIUM_DATASET,32335,16,9999
hp_filter,1,1,1,4,500,MEDIUM_DATASET,32335,16,9999
hp_filter,0,0,0,4,600,MEDIUM_DATASET,147677,9,9999
hp_filter,0,0,1,4,600,MEDIUM_DATASET,147677,9,9999
hp_filter,0,1,0,4,600,MEDIUM_DATASET,132804,7,9999
hp_filter,0,1,1,4,600,MEDIUM_DATASET,132804,7,9999
hp_filter,1,1,0,4,600,MEDIUM_DATASET,36435,16,9999
hp_filter,1,1,1,4,600,MEDIUM_DATASET,36435,16,9999
hp_filter,0,0,0,6,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,6,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,6,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,6,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,6,0,MEDIUM_DATASET,10837,16,9999
hp_filter,1,1,1,6,0,MEDIUM_DATASET,10837,16,9999
hp_filter,0,0,0,6,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,6,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,6,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,6,100,MEDIUM_DATASET,90121,7,9999
hp_filter,1,1,0,6,100,MEDIUM_DATASET,10937,16,9999
hp_filter,1,1,1,6,100,MEDIUM_DATASET,10937,16,9999
hp_filter,0,0,0,6,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,6,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,6,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,6,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,6,200,MEDIUM_DATASET,11037,16,9999
hp_filter,1,1,1,6,200,MEDIUM_DATASET,11037,16,9999
hp_filter,0,0,0,6,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,0,1,6,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,1,0,6,300,MEDIUM_DATASET,93687,7,9999
hp_filter,0,1,1,6,300,MEDIUM_DATASET,93687,7,9999
hp_filter,1,1,0,6,300,MEDIUM_DATASET,11137,16,9999
hp_filter,1,1,1,6,300,MEDIUM_DATASET,11137,16,9999
hp_filter,0,0,0,6,400,MEDIUM_DATASET,118039,9,9999
hp_filter,0,0,1,6,400,MEDIUM_DATASET,118039,9,9999
hp_filter,0,1,0,6,400,MEDIUM_DATASET,103987,7,9999
hp_filter,0,1,1,6,400,MEDIUM_DATASET,103987,7,9999
hp_filter,1,1,0,6,400,MEDIUM_DATASET,11237,16,9999
hp_filter,1,1,1,6,400,MEDIUM_DATASET,11237,16,9999
hp_filter,0,0,0,6,500,MEDIUM_DATASET,128439,9,9999
hp_filter,0,0,1,6,500,MEDIUM_DATASET,128439,9,9999
hp_filter,0,1,0,6,500,MEDIUM_DATASET,114287,7,9999
hp_filter,0,1,1,6,500,MEDIUM_DATASET,114287,7,9999
hp_filter,1,1,0,6,500,MEDIUM_DATASET,11337,16,9999
hp_filter,1,1,1,6,500,MEDIUM_DATASET,11337,16,9999
hp_filter,0,0,0,6,600,MEDIUM_DATASET,138839,9,9999
hp_filter,0,0,1,6,600,MEDIUM_DATASET,138839,9,9999
hp_filter,0,1,0,6,600,MEDIUM_DATASET,124587,7,9999
hp_filter,0,1,1,6,600,MEDIUM_DATASET,124587,7,9999
hp_filter,1,1,0,6,600,MEDIUM_DATASET,11437,16,9999
hp_filter,1,1,1,6,600,MEDIUM_DATASET,11437,16,9999
hp_filter,0,0,0,8,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,8,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,8,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,8,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,8,0,MEDIUM_DATASET,10861,16,9999
hp_filter,1,1,1,8,0,MEDIUM_DATASET,10861,16,9999
hp_filter,0,0,0,8,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,8,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,8,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,8,100,MEDIUM_DATASET,90121,7,9999
